,Biomass,Fossil Gas,Fossil Oil,Hydro Pumped Storage,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
164,362.0,3288.0,0.0,,33.0,4117.0,595.0,0.0,256.0,1475.0,1307.0,202001072000,202001072100,3071.0,2782.0,8362.0,11433.0,27,24
165,351.0,3066.0,0.0,,34.0,4115.0,587.0,0.0,253.0,1477.0,1243.0,202001072100,202001072200,3007.0,2720.0,8119.0,11126.0,27,24
166,362.0,2802.0,0.0,,34.0,4114.0,613.0,0.0,254.0,1478.0,1180.0,202001072200,202001072300,2946.0,2658.0,7891.0,10837.0,27,25
167,364.0,2602.0,0.0,,33.0,4115.0,661.0,0.0,255.0,1479.0,1110.0,202001072300,202001080000,2877.0,2589.0,7742.0,10619.0,27,24
168,366.0,2661.0,0.0,,33.0,4115.0,658.0,0.0,253.0,1475.0,1059.0,202001080000,202001080100,2820.0,2534.0,7800.0,10620.0,27,24
169,367.0,2361.0,0.0,,32.0,4115.0,647.0,0.0,255.0,1470.0,1042.0,202001080100,202001080200,2799.0,2512.0,7490.0,10289.0,27,24
170,368.0,2394.0,0.0,,33.0,4114.0,620.0,0.0,253.0,1473.0,975.0,202001080200,202001080300,2734.0,2448.0,7496.0,10230.0,27,24
171,363.0,2304.0,0.0,,34.0,4111.0,603.0,0.0,251.0,1466.0,962.0,202001080300,202001080400,2713.0,2428.0,7381.0,10094.0,27,24
172,362.0,2620.0,0.0,,34.0,4109.0,611.0,0.0,253.0,1462.0,932.0,202001080400,202001080500,2681.0,2394.0,7702.0,10383.0,26,23
173,361.0,2926.0,0.0,,34.0,4106.0,658.0,0.0,254.0,1451.0,880.0,202001080500,202001080600,2619.0,2331.0,8051.0,10670.0,25,22
174,360.0,3754.0,0.0,128.0,34.0,4104.0,662.0,0.0,254.0,1345.0,847.0,202001080600,202001080700,2608.0,2192.0,8880.0,11488.0,23,19
175,361.0,3870.0,0.0,122.0,34.0,4097.0,765.0,0.0,252.0,1377.0,701.0,202001080700,202001080800,2486.0,2078.0,9093.0,11579.0,21,18
176,335.0,3802.0,0.0,14.0,34.0,4082.0,754.0,15.0,255.0,1359.0,652.0,202001080800,202001080900,2329.0,2026.0,8973.0,11302.0,21,18
177,336.0,3762.0,0.0,10.0,34.0,4082.0,717.0,77.0,256.0,1167.0,573.0,202001080900,202001081000,2117.0,1817.0,8897.0,11014.0,19,16
178,336.0,4023.0,0.0,91.0,33.0,4082.0,710.0,138.0,254.0,1025.0,527.0,202001081000,202001081100,2068.0,1690.0,9151.0,11219.0,18,15
179,351.0,3914.0,0.0,7.0,32.0,4092.0,702.0,168.0,254.0,967.0,513.0,202001081100,202001081200,1941.0,1648.0,9059.0,11000.0,18,15
180,360.0,4103.0,0.0,0.0,32.0,4095.0,736.0,177.0,256.0,736.0,488.0,202001081200,202001081300,1689.0,1401.0,9294.0,10983.0,15,13
181,361.0,4066.0,0.0,183.0,31.0,4099.0,768.0,137.0,259.0,623.0,378.0,202001081300,202001081400,1611.0,1138.0,9294.0,10905.0,15,10
182,361.0,4057.0,0.0,,32.0,4112.0,771.0,64.0,251.0,474.0,317.0,202001081400,202001081500,1138.0,855.0,9301.0,10439.0,11,8
183,360.0,4322.0,0.0,122.0,35.0,4112.0,762.0,10.0,256.0,372.0,297.0,202001081500,202001081600,1092.0,679.0,9556.0,10648.0,10,6
184,337.0,4402.0,0.0,759.0,35.0,4112.0,765.0,0.0,253.0,256.0,223.0,202001081600,202001081700,1526.0,479.0,9616.0,11142.0,14,4
185,339.0,4412.0,0.0,987.0,34.0,4112.0,750.0,0.0,255.0,156.0,192.0,202001081700,202001081800,1624.0,348.0,9613.0,11237.0,14,3
186,342.0,4448.0,0.0,919.0,33.0,4113.0,731.0,0.0,255.0,118.0,189.0,202001081800,202001081900,1514.0,307.0,9634.0,11148.0,14,3
187,348.0,4107.0,0.0,855.0,33.0,4113.0,729.0,0.0,257.0,70.0,219.0,202001081900,202001082000,1434.0,289.0,9297.0,10731.0,13,3
188,355.0,4061.0,0.0,117.0,33.0,4113.0,708.0,0.0,256.0,38.0,202.0,202001082000,202001082100,646.0,240.0,9237.0,9883.0,7,2
189,355.0,4044.0,0.0,,33.0,4111.0,647.0,0.0,256.0,110.0,216.0,202001082100,202001082200,615.0,326.0,9157.0,9772.0,6,3
190,360.0,4029.0,0.0,,33.0,4112.0,669.0,0.0,255.0,128.0,204.0,202001082200,202001082300,620.0,332.0,9170.0,9790.0,6,3
191,364.0,3612.0,0.0,49.0,33.0,4114.0,688.0,0.0,255.0,227.0,230.0,202001082300,202001090000,794.0,457.0,8778.0,9572.0,8,5
192,363.0,3251.0,0.0,36.0,35.0,4114.0,675.0,0.0,254.0,454.0,430.0,202001090000,202001090100,1209.0,884.0,8403.0,9612.0,13,9
193,361.0,2949.0,0.0,,36.0,4114.0,579.0,0.0,255.0,1345.0,714.0,202001090100,202001090200,2350.0,2059.0,8003.0,10353.0,23,20
194,357.0,2833.0,0.0,,33.0,4114.0,583.0,0.0,249.0,1464.0,789.0,202001090200,202001090300,2535.0,2253.0,7887.0,10422.0,24,22
195,354.0,2632.0,0.0,,32.0,4112.0,610.0,0.0,242.0,1466.0,1037.0,202001090300,202001090400,2777.0,2503.0,7708.0,10485.0,26,24
196,362.0,3188.0,0.0,,32.0,4110.0,627.0,0.0,245.0,1471.0,1120.0,202001090400,202001090500,2868.0,2591.0,8287.0,11155.0,26,23
197,357.0,3470.0,0.0,,33.0,4108.0,676.0,0.0,243.0,1458.0,1190.0,202001090500,202001090600,2924.0,2648.0,8611.0,11535.0,25,23
198,352.0,3889.0,0.0,420.0,34.0,4111.0,723.0,0.0,243.0,1463.0,1245.0,202001090600,202001090700,3405.0,2708.0,9075.0,12480.0,27,22
199,351.0,4033.0,0.0,657.0,35.0,4115.0,729.0,0.0,239.0,1471.0,1311.0,202001090700,202001090800,3713.0,2782.0,9228.0,12941.0,29,21
200,349.0,4057.0,0.0,203.0,35.0,4112.0,740.0,13.0,242.0,1472.0,1333.0,202001090800,202001090900,3298.0,2818.0,9258.0,12556.0,26,22
201,350.0,3974.0,0.0,108.0,35.0,4109.0,763.0,63.0,242.0,1471.0,1399.0,202001090900,202001091000,3318.0,2933.0,9196.0,12514.0,27,23
202,349.0,3923.0,0.0,170.0,34.0,4108.0,758.0,125.0,243.0,1476.0,1412.0,202001091000,202001091100,3460.0,3013.0,9138.0,12598.0,27,24
203,348.0,3603.0,0.0,19.0,34.0,4110.0,751.0,170.0,247.0,1470.0,1418.0,202001091100,202001091200,3358.0,3058.0,8812.0,12170.0,28,25
204,346.0,3586.0,0.0,,35.0,4111.0,706.0,164.0,246.0,1465.0,1338.0,202001091200,202001091300,3248.0,2967.0,8749.0,11997.0,27,25
205,346.0,3669.0,0.0,,35.0,4112.0,703.0,132.0,242.0,1440.0,1258.0,202001091300,202001091400,3107.0,2830.0,8830.0,11937.0,26,24
206,345.0,3858.0,0.0,,35.0,4113.0,714.0,71.0,237.0,1328.0,1259.0,202001091400,202001091500,2930.0,2658.0,9030.0,11960.0,24,22
207,358.0,3774.0,0.0,,35.0,4113.0,714.0,10.0,235.0,1381.0,1153.0,202001091500,202001091600,2814.0,2544.0,8959.0,11773.0,24,22
208,356.0,3899.0,0.0,690.0,35.0,4111.0,731.0,0.0,238.0,1390.0,1127.0,202001091600,202001091700,3480.0,2517.0,9097.0,12577.0,28,20
209,354.0,3891.0,0.0,127.0,35.0,4111.0,618.0,0.0,238.0,1433.0,1012.0,202001091700,202001091800,2845.0,2445.0,8974.0,11819.0,24,21
210,353.0,3929.0,0.0,155.0,35.0,4114.0,590.0,0.0,239.0,1405.0,1066.0,202001091800,202001091900,2900.0,2471.0,8986.0,11886.0,24,21
211,360.0,3982.0,0.0,,35.0,4113.0,606.0,0.0,243.0,1354.0,1074.0,202001091900,202001092000,2706.0,2428.0,9061.0,11767.0,23,21
212,359.0,3180.0,0.0,,35.0,4115.0,641.0,0.0,246.0,1162.0,971.0,202001092000,202001092100,2414.0,2133.0,8295.0,10709.0,23,20
213,362.0,3117.0,0.0,251.0,35.0,4116.0,663.0,0.0,246.0,1100.0,978.0,202001092100,202001092200,2610.0,2078.0,8258.0,10868.0,24,19
214,364.0,2800.0,0.0,5.0,35.0,4115.0,687.0,0.0,245.0,889.0,936.0,202001092200,202001092300,2110.0,1825.0,7966.0,10076.0,21,18
215,363.0,2209.0,0.0,,36.0,4116.0,647.0,0.0,240.0,991.0,864.0,202001092300,202001100000,2131.0,1855.0,7335.0,9466.0,23,20
216,361.0,2239.0,0.0,,36.0,4120.0,599.0,0.0,238.0,810.0,874.0,202001100000,202001100100,1958.0,1684.0,7319.0,9277.0,21,18
217,362.0,2396.0,0.0,,36.0,4123.0,632.0,0.0,240.0,660.0,662.0,202001100100,202001100200,1598.0,1322.0,7513.0,9111.0,18,15
218,363.0,2084.0,0.0,,36.0,4124.0,656.0,0.0,237.0,572.0,514.0,202001100200,202001100300,1359.0,1086.0,7227.0,8586.0,16,13
219,360.0,2186.0,0.0,,36.0,4123.0,608.0,0.0,233.0,787.0,256.0,202001100300,202001100400,1312.0,1043.0,7277.0,8589.0,15,12
220,365.0,2258.0,0.0,,36.0,4122.0,602.0,0.0,234.0,968.0,240.0,202001100400,202001100500,1478.0,1208.0,7347.0,8825.0,17,14
221,364.0,2892.0,0.0,,34.0,4120.0,630.0,0.0,231.0,878.0,320.0,202001100500,202001100600,1463.0,1198.0,8006.0,9469.0,15,13
222,362.0,3647.0,0.0,,34.0,4119.0,684.0,0.0,231.0,1178.0,338.0,202001100600,202001100700,1781.0,1516.0,8812.0,10593.0,17,14
223,362.0,4018.0,0.0,325.0,34.0,4119.0,717.0,0.0,236.0,1168.0,362.0,202001100700,202001100800,2125.0,1530.0,9216.0,11341.0,19,13
224,361.0,3883.0,0.0,615.0,33.0,4125.0,743.0,60.0,237.0,1096.0,453.0,202001100800,202001100900,2494.0,1609.0,9112.0,11606.0,21,14
225,360.0,3869.0,0.0,578.0,33.0,4123.0,724.0,221.0,236.0,1000.0,502.0,202001100900,202001101000,2570.0,1723.0,9076.0,11646.0,22,15
226,360.0,3999.0,0.0,219.0,32.0,4119.0,734.0,366.0,233.0,935.0,540.0,202001101000,202001101100,2325.0,1841.0,9212.0,11537.0,20,16
227,364.0,3990.0,0.0,233.0,33.0,4121.0,772.0,435.0,248.0,930.0,605.0,202001101100,202001101200,2484.0,1970.0,9247.0,11731.0,21,17
228,362.0,3877.0,0.0,5.0,33.0,4124.0,740.0,410.0,251.0,816.0,613.0,202001101200,202001101300,2128.0,1839.0,9103.0,11231.0,19,16
229,362.0,3710.0,0.0,,33.0,4125.0,736.0,312.0,250.0,530.0,629.0,202001101300,202001101400,1754.0,1471.0,8933.0,10687.0,16,14
230,361.0,3901.0,0.0,,33.0,4127.0,741.0,179.0,253.0,439.0,534.0,202001101400,202001101500,1438.0,1152.0,9130.0,10568.0,14,11
231,361.0,3913.0,0.0,59.0,33.0,4125.0,776.0,40.0,254.0,283.0,432.0,202001101500,202001101600,1101.0,755.0,9175.0,10276.0,11,7
232,364.0,3940.0,0.0,399.0,33.0,4125.0,746.0,0.0,254.0,142.0,349.0,202001101600,202001101700,1177.0,491.0,9175.0,10352.0,11,5
233,361.0,4095.0,0.0,743.0,33.0,4124.0,638.0,0.0,254.0,88.0,268.0,202001101700,202001101800,1386.0,356.0,9218.0,10604.0,13,3
234,361.0,4023.0,0.0,512.0,33.0,4123.0,619.0,0.0,250.0,70.0,231.0,202001101800,202001101900,1096.0,301.0,9126.0,10222.0,11,3
235,361.0,4136.0,0.0,378.0,33.0,4123.0,619.0,0.0,256.0,63.0,151.0,202001101900,202001102000,881.0,214.0,9239.0,10120.0,9,2
236,362.0,3779.0,0.0,70.0,32.0,4123.0,669.0,0.0,255.0,255.0,93.0,202001102000,202001102100,705.0,348.0,8933.0,9638.0,7,4
237,364.0,3660.0,0.0,,32.0,4125.0,595.0,0.0,252.0,346.0,121.0,202001102100,202001102200,751.0,467.0,8744.0,9495.0,8,5
238,369.0,3211.0,0.0,,32.0,4124.0,618.0,0.0,254.0,463.0,168.0,202001102200,202001102300,917.0,631.0,8322.0,9239.0,10,7
239,366.0,2803.0,0.0,,32.0,4117.0,628.0,0.0,252.0,566.0,168.0,202001102300,202001110000,1018.0,734.0,7914.0,8932.0,11,8
240,366.0,2572.0,0.0,,32.0,4108.0,623.0,0.0,246.0,892.0,214.0,202001110000,202001110100,1384.0,1106.0,7669.0,9053.0,15,12
241,367.0,2629.0,0.0,,31.0,4125.0,620.0,0.0,250.0,777.0,239.0,202001110100,202001110200,1297.0,1016.0,7741.0,9038.0,14,11
242,366.0,2508.0,0.0,,31.0,4126.0,619.0,0.0,251.0,940.0,278.0,202001110200,202001110300,1500.0,1218.0,7619.0,9119.0,16,13
243,367.0,2453.0,0.0,,32.0,4127.0,613.0,0.0,250.0,1089.0,336.0,202001110300,202001110400,1707.0,1425.0,7560.0,9267.0,18,15
244,367.0,2486.0,0.0,,32.0,4127.0,615.0,0.0,254.0,1171.0,380.0,202001110400,202001110500,1837.0,1551.0,7595.0,9432.0,19,16
245,368.0,2591.0,0.0,,32.0,4125.0,630.0,0.0,252.0,1233.0,442.0,202001110500,202001110600,1959.0,1675.0,7714.0,9673.0,20,17
246,365.0,2668.0,0.0,,32.0,4125.0,660.0,0.0,247.0,1289.0,571.0,202001110600,202001110700,2139.0,1860.0,7818.0,9957.0,21,19
247,362.0,2691.0,0.0,74.0,31.0,4126.0,702.0,1.0,247.0,1295.0,726.0,202001110700,202001110800,2374.0,2022.0,7881.0,10255.0,23,20
248,363.0,2743.0,0.0,120.0,32.0,4126.0,726.0,89.0,245.0,1175.0,774.0,202001110800,202001110900,2435.0,2038.0,7958.0,10393.0,23,20
249,364.0,2728.0,0.0,107.0,31.0,4126.0,746.0,281.0,247.0,1403.0,798.0,202001110900,202001111000,2867.0,2482.0,7964.0,10831.0,26,23
250,363.0,2752.0,0.0,146.0,32.0,4126.0,764.0,515.0,246.0,1449.0,832.0,202001111000,202001111100,3220.0,2796.0,8005.0,11225.0,29,25
251,361.0,2503.0,0.0,13.0,32.0,4126.0,778.0,652.0,244.0,1469.0,822.0,202001111100,202001111200,3232.0,2943.0,7768.0,11000.0,29,27
252,362.0,2412.0,0.0,59.0,32.0,4127.0,767.0,614.0,247.0,1464.0,907.0,202001111200,202001111300,3323.0,2985.0,7668.0,10991.0,30,27
253,362.0,2430.0,0.0,110.0,31.0,4126.0,744.0,490.0,249.0,1453.0,937.0,202001111300,202001111400,3270.0,2880.0,7662.0,10932.0,30,26
254,362.0,2422.0,0.0,77.0,32.0,4125.0,756.0,272.0,249.0,1460.0,847.0,202001111400,202001111500,2937.0,2579.0,7665.0,10602.0,28,24
255,362.0,2436.0,0.0,130.0,31.0,4124.0,747.0,56.0,250.0,1467.0,822.0,202001111500,202001111600,2756.0,2345.0,7669.0,10425.0,26,22
256,359.0,2550.0,0.0,401.0,31.0,4123.0,719.0,0.0,246.0,1467.0,931.0,202001111600,202001111700,3076.0,2398.0,7751.0,10827.0,28,22
257,361.0,2549.0,0.0,16.0,31.0,4122.0,629.0,0.0,245.0,1468.0,998.0,202001111700,202001111800,2758.0,2466.0,7661.0,10419.0,26,24
258,360.0,2423.0,0.0,106.0,31.0,4122.0,617.0,0.0,245.0,1476.0,1089.0,202001111800,202001111900,2947.0,2565.0,7522.0,10469.0,28,25
259,363.0,2528.0,0.0,41.0,31.0,4122.0,608.0,0.0,247.0,1477.0,1157.0,202001111900,202001112000,2953.0,2634.0,7621.0,10574.0,28,25
260,360.0,2338.0,0.0,30.0,31.0,4121.0,575.0,0.0,249.0,1479.0,1258.0,202001112000,202001112100,3047.0,2737.0,7394.0,10441.0,29,26
261,367.0,2267.0,0.0,,31.0,4121.0,561.0,0.0,247.0,1476.0,1285.0,202001112100,202001112200,3039.0,2761.0,7316.0,10355.0,29,27
262,366.0,2017.0,0.0,,31.0,4121.0,607.0,0.0,242.0,1476.0,1223.0,202001112200,202001112300,2972.0,2699.0,7111.0,10083.0,29,27
263,365.0,2001.0,0.0,49.0,31.0,4121.0,615.0,0.0,245.0,1452.0,1129.0,202001112300,202001120000,2906.0,2581.0,7102.0,10008.0,29,26
264,366.0,2018.0,0.0,,31.0,4122.0,633.0,0.0,246.0,1480.0,1102.0,202001120000,202001120100,2859.0,2582.0,7139.0,9998.0,29,26
265,365.0,1970.0,0.0,,31.0,4125.0,613.0,0.0,244.0,1477.0,1127.0,202001120100,202001120200,2879.0,2604.0,7073.0,9952.0,29,26
266,366.0,1949.0,0.0,,32.0,4125.0,621.0,0.0,246.0,1472.0,935.0,202001120200,202001120300,2685.0,2407.0,7061.0,9746.0,28,25
267,366.0,1936.0,0.0,,32.0,4125.0,625.0,0.0,242.0,1473.0,956.0,202001120300,202001120400,2703.0,2429.0,7052.0,9755.0,28,25
268,363.0,1928.0,0.0,,31.0,4125.0,622.0,0.0,243.0,1472.0,956.0,202001120400,202001120500,2702.0,2428.0,7038.0,9740.0,28,25
269,362.0,1903.0,0.0,,32.0,4125.0,634.0,0.0,242.0,1470.0,1065.0,202001120500,202001120600,2809.0,2535.0,7024.0,9833.0,29,26
270,361.0,1920.0,0.0,,32.0,4124.0,677.0,0.0,240.0,1470.0,1128.0,202001120600,202001120700,2870.0,2598.0,7082.0,9952.0,29,26
271,362.0,1891.0,0.0,,32.0,4123.0,706.0,2.0,243.0,1468.0,1230.0,202001120700,202001120800,2975.0,2700.0,7082.0,10057.0,30,27
272,361.0,1940.0,0.0,,33.0,4122.0,704.0,92.0,243.0,1466.0,1248.0,202001120800,202001120900,3082.0,2806.0,7127.0,10209.0,30,27
273,361.0,1902.0,0.0,11.0,34.0,4122.0,742.0,213.0,242.0,1465.0,1316.0,202001120900,202001121000,3281.0,2994.0,7127.0,10408.0,32,29
274,359.0,2005.0,0.0,63.0,33.0,4122.0,749.0,208.0,244.0,1460.0,1385.0,202001121000,202001121100,3393.0,3053.0,7235.0,10628.0,32,29
275,359.0,2175.0,0.0,26.0,33.0,4121.0,783.0,216.0,245.0,1464.0,1295.0,202001121100,202001121200,3279.0,2975.0,7438.0,10717.0,31,28
276,356.0,2001.0,0.0,15.0,33.0,4119.0,794.0,297.0,245.0,1464.0,1225.0,202001121200,202001121300,3279.0,2986.0,7270.0,10549.0,31,28
277,357.0,1933.0,0.0,,32.0,4117.0,752.0,373.0,243.0,1453.0,1172.0,202001121300,202001121400,3273.0,2998.0,7159.0,10432.0,31,29
278,359.0,1956.0,0.0,,32.0,4117.0,745.0,235.0,245.0,1464.0,1127.0,202001121400,202001121500,3103.0,2826.0,7177.0,10280.0,30,27
279,360.0,2253.0,0.0,,32.0,4119.0,757.0,56.0,236.0,1403.0,1049.0,202001121500,202001121600,2776.0,2508.0,7489.0,10265.0,27,24
280,356.0,2565.0,0.0,185.0,33.0,4117.0,760.0,0.0,229.0,966.0,1057.0,202001121600,202001121700,2470.0,2023.0,7798.0,10268.0,24,20
281,357.0,2605.0,0.0,440.0,33.0,4116.0,734.0,0.0,230.0,768.0,805.0,202001121700,202001121800,2276.0,1573.0,7812.0,10088.0,23,16
282,357.0,2482.0,0.0,641.0,33.0,4116.0,693.0,0.0,234.0,812.0,733.0,202001121800,202001121900,2453.0,1545.0,7648.0,10101.0,24,15
283,356.0,2415.0,0.0,89.0,33.0,4118.0,625.0,0.0,238.0,734.0,692.0,202001121900,202001122000,1786.0,1426.0,7514.0,9300.0,19,15
284,360.0,2396.0,0.0,97.0,33.0,4119.0,622.0,0.0,239.0,593.0,602.0,202001122000,202001122100,1564.0,1195.0,7497.0,9061.0,17,13
285,358.0,2505.0,0.0,161.0,32.0,4117.0,631.0,0.0,240.0,436.0,625.0,202001122100,202001122200,1494.0,1061.0,7611.0,9105.0,16,12
286,357.0,2434.0,0.0,63.0,33.0,4118.0,670.0,0.0,244.0,466.0,597.0,202001122200,202001122300,1403.0,1063.0,7579.0,8982.0,16,12
287,359.0,2154.0,0.0,60.0,32.0,4118.0,545.0,0.0,243.0,503.0,523.0,202001122300,202001130000,1361.0,1026.0,7176.0,8537.0,16,12
288,357.0,2003.0,0.0,,32.0,4115.0,552.0,0.0,244.0,576.0,468.0,202001130000,202001130100,1320.0,1044.0,7027.0,8347.0,16,13
289,359.0,2168.0,0.0,,32.0,4117.0,557.0,0.0,249.0,534.0,414.0,202001130100,202001130200,1229.0,948.0,7201.0,8430.0,15,11
290,360.0,2260.0,0.0,,32.0,4119.0,563.0,0.0,251.0,707.0,453.0,202001130200,202001130300,1443.0,1160.0,7302.0,8745.0,17,13
291,359.0,2355.0,0.0,,32.0,4119.0,548.0,0.0,257.0,887.0,404.0,202001130300,202001130400,1580.0,1291.0,7381.0,8961.0,18,14
292,359.0,2576.0,0.0,,32.0,4122.0,564.0,0.0,258.0,891.0,444.0,202001130400,202001130500,1625.0,1335.0,7621.0,9246.0,18,14
293,357.0,3581.0,0.0,18.0,33.0,4124.0,589.0,0.0,260.0,746.0,440.0,202001130500,202001130600,1497.0,1186.0,8651.0,10148.0,15,12
294,356.0,4365.0,12.0,806.0,34.0,4123.0,643.0,0.0,258.0,707.0,420.0,202001130600,202001130700,2225.0,1127.0,9499.0,11724.0,19,10
295,357.0,4532.0,4.0,986.0,33.0,4123.0,672.0,1.0,254.0,730.0,334.0,202001130700,202001130800,2338.0,1065.0,9688.0,12026.0,19,9
296,359.0,4537.0,1.0,645.0,34.0,4122.0,667.0,77.0,255.0,784.0,287.0,202001130800,202001130900,2082.0,1148.0,9686.0,11768.0,18,10
297,357.0,4163.0,0.0,228.0,34.0,4119.0,666.0,249.0,257.0,835.0,319.0,202001130900,202001131000,1922.0,1403.0,9305.0,11227.0,17,12
298,356.0,4021.0,0.0,314.0,34.0,4117.0,662.0,429.0,250.0,1034.0,408.0,202001131000,202001131100,2469.0,1871.0,9156.0,11625.0,21,16
299,355.0,3667.0,0.0,2.0,36.0,4118.0,638.0,715.0,249.0,1248.0,466.0,202001131100,202001131200,2716.0,2429.0,8778.0,11494.0,24,21
300,352.0,3808.0,0.0,,35.0,4120.0,615.0,768.0,250.0,1208.0,550.0,202001131200,202001131300,2811.0,2526.0,8895.0,11706.0,24,22
301,350.0,4056.0,0.0,226.0,35.0,4119.0,627.0,384.0,249.0,1340.0,539.0,202001131300,202001131400,2773.0,2263.0,9152.0,11925.0,23,19
302,351.0,4090.0,0.0,105.0,35.0,4118.0,653.0,118.0,243.0,1424.0,602.0,202001131400,202001131500,2527.0,2144.0,9212.0,11739.0,22,18
303,352.0,3883.0,0.0,10.0,35.0,4119.0,657.0,14.0,239.0,1480.0,804.0,202001131500,202001131600,2582.0,2298.0,9011.0,11593.0,22,20
304,350.0,3958.0,0.0,62.0,35.0,4117.0,634.0,0.0,242.0,1487.0,1057.0,202001131600,202001131700,2883.0,2544.0,9059.0,11942.0,24,21
305,350.0,4045.0,0.0,736.0,35.0,4116.0,586.0,0.0,245.0,1488.0,1222.0,202001131700,202001131800,3726.0,2710.0,9097.0,12823.0,29,21
306,350.0,3948.0,0.0,96.0,35.0,4115.0,577.0,0.0,244.0,1483.0,1357.0,202001131800,202001131900,3215.0,2840.0,8990.0,12205.0,26,23
307,352.0,3872.0,0.0,70.0,35.0,4115.0,550.0,0.0,245.0,1479.0,1495.0,202001131900,202001132000,3324.0,2974.0,8889.0,12213.0,27,24
308,353.0,2615.0,0.0,,35.0,4114.0,520.0,0.0,245.0,1478.0,1560.0,202001132000,202001132100,3318.0,3038.0,7602.0,10920.0,30,28
309,357.0,1952.0,0.0,18.0,34.0,4114.0,530.0,0.0,247.0,1482.0,1649.0,202001132100,202001132200,3430.0,3131.0,6953.0,10383.0,33,30
310,356.0,1787.0,0.0,,35.0,4113.0,560.0,0.0,244.0,1485.0,1676.0,202001132200,202001132300,3440.0,3161.0,6816.0,10256.0,34,31
311,355.0,1545.0,0.0,,35.0,4113.0,635.0,0.0,249.0,1486.0,1639.0,202001132300,202001140000,3409.0,3125.0,6648.0,10057.0,34,31
312,332.0,1505.0,0.0,,35.0,4115.0,621.0,0.0,247.0,1487.0,1664.0,202001140000,202001140100,3433.0,3151.0,6573.0,10006.0,34,31
313,277.0,1554.0,0.0,,35.0,4114.0,624.0,0.0,246.0,1482.0,1670.0,202001140100,202001140200,3433.0,3152.0,6569.0,10002.0,34,32
314,247.0,1553.0,0.0,,35.0,4114.0,619.0,0.0,245.0,1480.0,1425.0,202001140200,202001140300,3185.0,2905.0,6533.0,9718.0,33,30
315,227.0,1540.0,0.0,,35.0,4116.0,613.0,0.0,246.0,1451.0,1539.0,202001140300,202001140400,3271.0,2990.0,6496.0,9767.0,33,31
316,227.0,1546.0,0.0,,35.0,4118.0,605.0,0.0,247.0,1383.0,1514.0,202001140400,202001140500,3179.0,2897.0,6496.0,9675.0,33,30
317,267.0,1645.0,0.0,50.0,35.0,4117.0,644.0,0.0,241.0,1355.0,1522.0,202001140500,202001140600,3203.0,2877.0,6673.0,9876.0,32,29
318,316.0,1945.0,0.0,14.0,35.0,4117.0,702.0,0.0,243.0,1220.0,1490.0,202001140600,202001140700,3002.0,2710.0,7080.0,10082.0,30,27
319,346.0,2590.0,0.0,439.0,35.0,4115.0,730.0,0.0,242.0,1241.0,1440.0,202001140700,202001140800,3397.0,2681.0,7781.0,11178.0,30,24
320,345.0,2636.0,0.0,502.0,35.0,4119.0,765.0,17.0,237.0,1388.0,1294.0,202001140800,202001140900,3473.0,2699.0,7865.0,11338.0,31,24
321,351.0,2533.0,5.0,310.0,35.0,4117.0,760.0,70.0,238.0,1434.0,1208.0,202001140900,202001141000,3295.0,2712.0,7766.0,11061.0,30,25
322,351.0,2452.0,0.0,258.0,35.0,4114.0,749.0,150.0,237.0,1429.0,1245.0,202001141000,202001141100,3354.0,2824.0,7666.0,11020.0,30,26
323,349.0,2106.0,0.0,8.0,35.0,4114.0,741.0,184.0,245.0,1448.0,1324.0,202001141100,202001141200,3244.0,2956.0,7310.0,10554.0,31,28
324,347.0,2163.0,0.0,77.0,35.0,4113.0,750.0,246.0,241.0,1467.0,1397.0,202001141200,202001141300,3463.0,3110.0,7373.0,10836.0,32,29
325,347.0,2020.0,0.0,22.0,34.0,4114.0,751.0,196.0,235.0,1476.0,1477.0,202001141300,202001141400,3440.0,3149.0,7232.0,10672.0,32,30
326,345.0,1934.0,0.0,319.0,34.0,4116.0,750.0,92.0,239.0,1479.0,1583.0,202001141400,202001141500,3746.0,3154.0,7145.0,10891.0,34,29
327,344.0,2071.0,0.0,95.0,35.0,4117.0,759.0,10.0,235.0,1480.0,1667.0,202001141500,202001141600,3522.0,3157.0,7291.0,10813.0,33,29
328,347.0,2048.0,0.0,794.0,34.0,4117.0,792.0,0.0,237.0,1480.0,1684.0,202001141600,202001141700,4229.0,3164.0,7304.0,11533.0,37,27
329,347.0,2041.0,0.0,479.0,35.0,4117.0,710.0,0.0,242.0,1479.0,1693.0,202001141700,202001141800,3928.0,3172.0,7215.0,11143.0,35,28
330,346.0,2073.0,0.0,431.0,35.0,4116.0,669.0,0.0,246.0,1474.0,1693.0,202001141800,202001141900,3879.0,3167.0,7204.0,11083.0,35,29
331,308.0,1721.0,0.0,51.0,35.0,4117.0,651.0,0.0,234.0,1467.0,1701.0,202001141900,202001142000,3488.0,3168.0,6797.0,10285.0,34,31
332,287.0,1652.0,0.0,55.0,35.0,4119.0,615.0,0.0,230.0,1477.0,1698.0,202001142000,202001142100,3495.0,3175.0,6673.0,10168.0,34,31
